"document_index","document_title","paragraph_index","question","answer","label","__language__"
2,"CIENCIA_DA_COMPUTACAO",6,"What do computer scientists study?","In the meantime, the computer scientist may pursue more practical applications of his or her knowledge, working in areas such as software development, telecommunications, consulting, systems analysis, IT security, IT governance, business analysis and information technology.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",6,"What is rapidly changing with the continuous transformations undergone by the field of computing?","Meanwhile, the professional in this field can pursue more practical applications of their knowledge, working in areas such as software development, telecommunications, consulting, systems analysis, IT security, IT governance, business analysis and information technology.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",6,"What is the area of computer science suffering from?","The computer professional needs to have a lot of determination in the technological grasp, since this area is undergoing continuous transformations, rapidly changing paradigms.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",6,"What does the computer professional need to have?","The computer professional needs to have a lot of determination in the technological grasp, since this area is undergoing continuous transformations, rapidly changing paradigms.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",6,"What do computer scientists study?","The computer professional needs to have a lot of determination in the technological grasp, since this area is undergoing continuous transformations, rapidly changing paradigms.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",6,"What is rapidly modified with the continuous transformations undergone by the field of computing?","The computer professional needs to have a lot of determination in the technological grasp, since this area undergoes continuous transformations, rapidly changing paradigms.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",7,"How does computer science qualify as a science?","As a science, it is classified as an exact science, despite inheriting elements of Aristotelian philosophical logic, thus having an important role in the mathematical formalization of algorithms, as a way of representing decideable problems, i.e., those that are susceptible of reduction to basic elementary operations, capable of being reproduced through any mechanical/electronic device capable of storing and manipulating data.",1,"empty"
2,"CIENCIA_DA_COMPUTACAO",7,"What are the methodologies and techniques related to software implementation?","As a science, it is classified as an exact science, despite inheriting elements of Aristotelian philosophical logic, thus having an important role in the mathematical formalization of algorithms, as a way of representing decideable problems, i.e., those that are susceptible of reduction to basic elementary operations, capable of being reproduced through any mechanical/electronic device capable of storing and manipulating data.",0,"empty"
2,"CIENCIA_DA_COMPUTACAO",7,"How does computer science classify itself as science?","One of these devices is the digital computer, in widespread use today.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",7,"What do the methodologies and techniques related to software implementation address?","One of these devices is the digital computer, which is in widespread use today.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",7,"How is computer science classified as a science?","Also of fundamental importance to the area of Computer Science are the methodologies and techniques related to software implementation that address the specification, modeling, coding, testing and evaluation of software systems.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",7,"What do software implementation methodologies and techniques address?","Also of fundamental importance to the field of Computer Science are software implementation methodologies and techniques that address the specification, modeling, coding, testing and evaluation of software systems.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"With whom did the modern computer begin to take shape?","It was with Charles Babbage that the modern computer began to take shape, through his work on the analytical engine.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Why did Babbage's device differ from other devices?","It was with Charles Babbage that the modern computer began to take shape, through his work on the analytical engine.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"When was the computer originally described?","It was with Charles Babbage that the modern computer began to take shape, through his work on the analytical engine.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Who is considered the first computer programmer?","It was with Charles Babbage that the modern computer began to take shape, through his work on analytical engineering.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"With whom did the modern computer begin to take shape?","The equipment originally described in 1837, more than a century before its successor, was never successfully built, but possessed all the functions of a modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Why did Babbage's device differ from other devices?","The device originally described in 1837, more than a century before its successor, was never successfully built, but possessed all the functions of a modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"When was the computer originally described?","The equipment originally described in 1837, more than a century before its successor, was never successfully built, but possessed all the functions of a modern computer.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Who is considered the first programmer?","The equipment originally described in 1837, more than a century before its successor, was never successfully built, but possessed all the functions of a modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"With whom did the modern computer begin to take shape?","Babbage's device distinguished itself by being programmable, something essential to any modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Why did Babbage's device differ from other devices?","Babbage's device differed in that it was programmable, something essential for any modern computer.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"When was the computer originally described?","Babbage's device distinguished itself by being programmable, something essential to any modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Who is considered the first programmer?","Babbage's device was distinguished by being programmable, something essential for any modern computer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"With whom did the modern computer begin to take shape?","During their collaboration, mathematician Ada Lovelace published the first computer programs in a series of notes for the Analytical Engine.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Why did Babbage's device differ from other devices?","During his collaboration, mathematician Ada Lovelace published the first computer programs in a series of notes for the Analytical Engine.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"When was the computer originally described?","During their collaboration, mathematician Ada Lovelace published the first computer programs in a series of notes for the Analytical Engine.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Who is considered the first female programmer?","During her collaboration, mathematician Ada Lovelace published the first computer programs in a series of notes for the analytical engine.",1,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"With whom did the modern computer begin to take shape?.","Therefore, Lovelace is popularly regarded as the first programmer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Why did Babbage's device differ from other devices?","Lovelace is therefore popularly regarded as the first programmer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"When was the computer originally described?","Thus, Lovelace is popularly regarded as the first programmer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",8,"Who is considered the first female programmer?","Therefore, Lovelace is popularly regarded as the first female programmer.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",9,"What is the term used to define sequences of steps to complete a task?","In the seventh century, the Indian mathematician Brahmagupta first explained the Hindu-Arabic numeral system and the use of 0.",0,"en"
2,"CIENCIA_DA_COMPUTACAO",9,"When was the book Calculating with Hindu Numerals translated into Latin?","In the seventh century, the Indian mathematician Brahmagupta first explained the Hindu-Arabic numeral system and the use of 0.",0,"en"
